,loss,floss,closs,tloss,vloss,FCEnum,volume
0,833988.4042152746,0.009296514093875885,4.354177951812744,0.09123222529888153,33.90953063964844,1.0,0.0732421875
1,632786.5871968041,0.007137424778193235,3.2971317768096924,0.10056889057159424,34.23743438720703,1.0,0.057373046875
2,489560.6361934381,0.006433696020394564,2.5469682216644287,0.13678795099258423,34.56428146362305,1.0,0.047607421875
3,381361.64244285045,0.004394167102873325,1.981717824935913,0.2171190232038498,34.88599395751953,0.0,0.03955078125
4,303345.45720899955,0.0028097890317440033,1.5748552083969116,0.3086974322795868,35.15686798095703,0.0,0.03369140625
5,246570.5448946549,0.0018642900977283716,1.2791510820388794,0.4357757568359375,35.41397476196289,0.0,0.028564453125
6,202679.66108488222,0.0010378370061516762,1.0508196353912354,0.4168460965156555,35.65022277832031,0.0,0.02392578125
7,170564.5429912107,0.0012311912141740322,0.8838707804679871,0.4645497500896454,35.82893753051758,0.0,0.020751953125
8,145300.33244001758,0.0014684167690575123,0.7526293396949768,0.6078011393547058,36.02448654174805,0.0,0.0185546875
9,124307.67664433012,0.0012698816135525703,0.6436579823493958,0.7905629873275757,36.213470458984375,0.0,0.0166015625
10,106698.95970058627,0.0012544422643259168,0.5523082613945007,0.8401638269424438,36.382137298583984,1.0,0.015380859375
11,91648.28867795534,0.0011865863343700767,0.4742739200592041,0.904543399810791,36.53047561645508,0.0,0.013671875
12,79053.75193658267,0.0010109863942489028,0.40900322794914246,0.9862248301506042,36.685279846191406,0.0,0.01220703125
13,68725.32674582175,0.0009983304189518094,0.3554946482181549,1.1676026582717896,36.831153869628906,1.0,0.01025390625
14,60560.70222021802,0.0008500585099682212,0.3132070004940033,1.141683578491211,36.952919006347656,0.0,0.009521484375
15,53335.446177350066,0.0006893528625369072,0.2757960855960846,1.2780358791351318,37.08425521850586,0.0,0.009521484375
16,46688.29297955404,0.000441894109826535,0.24139045178890228,1.293957233428955,37.21464538574219,0.0,0.0087890625
17,40393.94919270137,0.00029576715314760804,0.20882132649421692,1.4009290933609009,37.33324432373047,0.0,0.007568359375
18,35016.82783385459,0.00013817449507769197,0.18100444972515106,1.3952138423919678,37.44774627685547,0.0,0.0068359375
19,31031.18610837427,0.00010877806198550388,0.16038745641708374,1.3862851858139038,37.56937789916992,0.0,0.006103515625
