,loss,floss,closs,tloss,vloss,FCEnum,volume
0,32596.150030612946,0.003461176296696067,255.40670776367188,0.0,27.62885284423828,3.0,0.520263671875
1,72514.60534667969,0.003133246209472418,203.0703887939453,0.0,28.27035903930664,0.0,0.480712890625
2,81960.21948242188,0.004263752605766058,153.09341430664062,0.0,28.929500579833984,0.0,0.431884765625
3,73081.44046020508,0.004603574052453041,109.58515930175781,0.0,29.69716453552246,0.0,0.366943359375
4,56812.65870666504,0.0033727374393492937,74.82915496826172,0.0,30.76513671875,0.0,0.294921875
5,40395.0374622345,0.0027426686137914658,49.18134689331055,0.0,31.90868377685547,1.0,0.231689453125
6,27041.65667179157,0.0013701162533834577,31.381446838378906,0.0052264053374528885,33.44351577758789,0.0,0.169921875
7,17871.948545330903,0.0012360857799649239,20.13705825805664,0.024125922471284866,34.92130661010742,0.0,0.123046875
8,11728.676506644115,0.00032431117142550647,12.972452163696289,0.0358198881149292,36.54203796386719,0.0,0.088134765625
9,7823.409835463972,0.00010403777559986338,8.550914764404297,0.07193956524133682,38.04578399658203,0.0,0.067626953125
10,5217.390634394978,6.544362258864567e-05,5.65839147567749,0.280851274728775,39.334590911865234,0.0,0.05224609375
11,3448.502352238953,4.026065653306432e-05,3.7208635807037354,0.3529484272003174,40.40695571899414,0.0,0.039306640625
12,2356.8530364708568,0.0,2.534271240234375,0.5518412590026855,41.39055252075195,0.0,0.028076171875
13,1686.0062785208574,0.0,1.808558464050293,0.7889575958251953,42.130531311035156,0.0,0.020263671875
14,1247.2919422886334,0.0,1.335570216178894,1.0145341157913208,42.77286911010742,0.0,0.017578125
15,946.3427370871068,0.0,1.0119320154190063,1.0981768369674683,43.3245964050293,0.0,0.016357421875
16,696.4438715418801,1.7979779443066946e-07,0.743882954120636,1.1953959465026855,43.81583786010742,0.0,0.013671875
17,509.1562955050322,0.0,0.5433314442634583,1.4809421300888062,44.281620025634766,0.0,0.0107421875
18,379.24226528272266,0.0,0.4043673574924469,1.607925534248352,44.664825439453125,0.0,0.0087890625
19,291.62551759247435,0.0,0.31071236729621887,1.7403525114059448,45.005210876464844,0.0,0.0078125
20,223.93741490808316,0.0,0.238409161567688,1.91858971118927,45.30256652832031,0.0,0.006591796875
21,176.66272499764455,0.0,0.18793094158172607,1.9644228219985962,45.56003189086914,0.0,0.005615234375
22,140.23670295640477,0.0,0.1490509808063507,2.0181474685668945,45.846092224121094,0.0,0.0048828125
23,113.03768935677363,0.0,0.1200273185968399,2.1783862113952637,46.07948303222656,0.0,0.00439453125
24,90.65783631056547,0.0,0.09615257382392883,2.270634412765503,46.29767990112305,0.0,0.003662109375
25,70.74553287873277,0.0,0.07491496950387955,2.380082607269287,46.5156135559082,0.0,0.00341796875
26,58.59912521170918,0.0,0.061960846185684204,2.3195528984069824,46.688514709472656,0.0,0.00244140625
27,49.43645513430238,0.0,0.05218882858753204,2.5385282039642334,46.8840217590332,0.0,0.001953125
28,42.94897671067156,0.0,0.04527077078819275,2.3558850288391113,47.00580596923828,0.0,0.001953125
29,38.436443741840776,0.0,0.04045804962515831,2.601607322692871,47.120994567871094,0.0,0.001708984375
