,loss,floss,closs,tloss,vloss,FCEnum,volume
0,3373998.800700426,0.020097801461815834,260.8267822265625,0.0,29.776660919189453,0.0,0.548095703125
1,8954484.6328125,0.022852694615721703,236.7455291748047,0.0,30.028772354125977,1.0,0.530029296875
2,12841895.03125,0.018130501732230186,212.90785217285156,0.0,30.1831111907959,0.0,0.515869140625
3,15303844.38671875,0.019283823668956757,190.16232299804688,0.0,30.373916625976562,0.0,0.499267578125
4,16596572.03515625,0.01934950426220894,168.6192626953125,0.0,30.532451629638672,0.0,0.482421875
5,16949421.015625,0.01659429259598255,148.31414794921875,0.0,30.648395538330078,2.0,0.467041015625
6,16566859.99609375,0.014965911395847797,129.2595977783203,0.0,30.762733459472656,0.0,0.447509765625
7,15631631.44140625,0.019496150314807892,111.48587799072266,0.0,30.862808227539062,0.0,0.42822265625
8,14294588.93359375,0.019760144874453545,94.95565795898438,0.0,30.99887466430664,0.0,0.405029296875
9,12705129.115234375,0.02067309431731701,79.76528930664062,0.0,31.1724796295166,0.0,0.380615234375
10,11009949.892578125,0.013426965102553368,66.0937271118164,0.0,31.237947463989258,0.0,0.35205078125
11,9300289.86328125,0.017674731090664864,53.88796615600586,0.0,31.3923282623291,1.0,0.327880859375
12,7629276.166015625,0.019191579893231392,42.997886657714844,0.0,31.490690231323242,0.0,0.299072265625
13,6090258.3984375,0.016567412763834,33.598106384277344,0.0,31.674089431762695,2.0,0.26806640625
14,4730002.6337890625,0.017313526943325996,25.673809051513672,0.0,31.867725372314453,0.0,0.23046875
15,3590840.318359375,0.015719294548034668,19.255489349365234,0.0,32.12040710449219,0.0,0.192626953125
16,2701072.829292575,0.012666968628764153,14.354690551757812,0.0025946330279111862,32.49736404418945,1.0,0.16259765625
17,2016509.5413208008,0.012173638679087162,10.645784378051758,0.0,32.81668472290039,2.0,0.136962890625
18,1491609.1659309606,0.009242832660675049,7.836409091949463,0.01349317654967308,33.192317962646484,1.0,0.110595703125
19,1113678.8811358078,0.00928924698382616,5.829935073852539,0.052862368524074554,33.55574417114258,0.0,0.092041015625
20,833988.4042152746,0.009296514093875885,4.354177951812744,0.09123222529888153,33.90953063964844,1.0,0.0732421875
21,632786.5871968041,0.007137424778193235,3.2971317768096924,0.10056889057159424,34.23743438720703,1.0,0.057373046875
22,489560.6361934381,0.006433696020394564,2.5469682216644287,0.13678795099258423,34.56428146362305,1.0,0.047607421875
23,381361.64244285045,0.004394167102873325,1.981717824935913,0.2171190232038498,34.88599395751953,0.0,0.03955078125
24,303345.45720899955,0.0028097890317440033,1.5748552083969116,0.3086974322795868,35.15686798095703,0.0,0.03369140625
25,246570.5448946549,0.0018642900977283716,1.2791510820388794,0.4357757568359375,35.41397476196289,0.0,0.028564453125
26,202679.66108488222,0.0010378370061516762,1.0508196353912354,0.4168460965156555,35.65022277832031,0.0,0.02392578125
27,170564.5429912107,0.0012311912141740322,0.8838707804679871,0.4645497500896454,35.82893753051758,0.0,0.020751953125
28,145300.33244001758,0.0014684167690575123,0.7526293396949768,0.6078011393547058,36.02448654174805,0.0,0.0185546875
29,124307.67664433012,0.0012698816135525703,0.6436579823493958,0.7905629873275757,36.213470458984375,0.0,0.0166015625
30,106698.95970058627,0.0012544422643259168,0.5523082613945007,0.8401638269424438,36.382137298583984,1.0,0.015380859375
31,91648.28867795534,0.0011865863343700767,0.4742739200592041,0.904543399810791,36.53047561645508,0.0,0.013671875
32,79053.75193658267,0.0010109863942489028,0.40900322794914246,0.9862248301506042,36.685279846191406,0.0,0.01220703125
33,68725.32674582175,0.0009983304189518094,0.3554946482181549,1.1676026582717896,36.831153869628906,1.0,0.01025390625
34,60560.70222021802,0.0008500585099682212,0.3132070004940033,1.141683578491211,36.952919006347656,0.0,0.009521484375
35,53335.446177350066,0.0006893528625369072,0.2757960855960846,1.2780358791351318,37.08425521850586,0.0,0.009521484375
36,46688.29297955404,0.000441894109826535,0.24139045178890228,1.293957233428955,37.21464538574219,0.0,0.0087890625
37,40393.94919270137,0.00029576715314760804,0.20882132649421692,1.4009290933609009,37.33324432373047,0.0,0.007568359375
38,35016.82783385459,0.00013817449507769197,0.18100444972515106,1.3952138423919678,37.44774627685547,0.0,0.0068359375
39,31031.18610837427,0.00010877806198550388,0.16038745641708374,1.3862851858139038,37.56937789916992,0.0,0.006103515625
